mep_id,start_date,end_date,political_group
1172,25-07-1989,13-08-1992,Group of the European Democratic Alliance
113487,09-05-2012,30-06-2014,Confederal Group of the European United Left
1244,17-07-1979,12-12-1985,Liberal and Democratic Group
1244,13-12-1985,18-07-1994,Liberal and Democratic Reformist Group
1805,21-07-1988,24-07-1989,Socialist Group
2209,01-01-1995,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2209,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
2044,19-07-1994,19-07-1999,The Green Group in the European Parliament
28247,20-07-2004,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
96782,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
1938,19-07-1994,19-07-2004,Group of the Party of European Socialists
1938,20-07-2004,13-07-2009,Socialist Group in the European Parliament
125684,01-07-2014,14-06-2015,Non-attached Members
125684,15-06-2015,01-07-2019,Europe of Nations and Freedom Group
111019,01-12-2011,30-06-2014,Group of the European People's Party (Christian Democrats)
977,17-07-1979,12-12-1985,Liberal and Democratic Group
977,13-12-1985,24-07-1989,Liberal and Democratic Reformist Group
977,25-07-1989,20-04-1993,Socialist Group
977,21-04-1993,18-07-1994,Group of the Party of European Socialists
1112,25-07-1989,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
993,25-07-1989,11-01-1993,Group for the European United Left
993,12-01-1993,20-04-1993,Socialist Group
993,21-04-1993,18-07-1994,Group of the Party of European Socialists
973,25-07-1989,20-04-1993,Socialist Group
973,21-04-1993,19-07-1999,Group of the Party of European Socialists
28575,20-07-2004,13-07-2009,Socialist Group in the European Parliament
197539,02-07-2019,,Group of the Greens/European Free Alliance
1725,17-07-1979,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
1535,24-07-1984,24-07-1989,Socialist Group
125006,01-07-2014,01-07-2019,Group of the European People's Party (Christian Democrats)
124703,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124819,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
2173,19-07-1994,19-07-2004,Group of the Party of European Socialists
2173,20-07-2004,13-07-2009,Socialist Group in the European Parliament
2173,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1708,24-07-1984,25-06-1988,Socialist Group
1708,06-06-1997,27-03-2001,Group of the Party of European Socialists
1708,20-07-2004,13-07-2009,Socialist Group in the European Parliament
800,02-11-1981,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
1406,17-07-1979,20-04-1993,Socialist Group
1406,21-04-1993,19-07-1999,Group of the Party of European Socialists
1513,17-07-1979,24-07-1989,Socialist Group
97129,14-07-2009,18-07-2011,Group of the Alliance of Liberals and Democrats for Europe
2312,05-02-1997,19-07-1999,Group of the European Radical Alliance
2312,05-04-2001,26-06-2002,Group of the Party of European Socialists
2312,27-06-2002,30-06-2002,Non-attached
2312,01-07-2002,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
1462,24-07-1984,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
197447,02-07-2019,,Renew Europe Group
95014,01-01-2009,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
124781,01-07-2014,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
4438,20-07-1999,30-06-2002,Group for a Europe of Democracies and Diversities
4438,01-07-2002,28-02-2003,Confederal Group of the European United Left/Nordic Green Left
772,17-07-1979,06-03-1980,Socialist Group
1490,17-07-1979,24-07-1989,Communist and Allies Group
1490,20-07-2004,04-10-2007,Confederal Group of the European United Left
124822,01-07-2014,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
2258,11-07-1995,19-07-1999,The Green Group in the European Parliament
124934,01-07-2014,,Group of the Greens/European Free Alliance
197682,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1738,17-07-1979,24-07-1989,Communist and Allies Group
2019,19-07-1994,04-07-1995,Group of the European Democratic Alliance
2019,05-07-1995,19-07-1999,Group Union for Europe
1396,17-07-1979,19-07-2004,Non-attached
1029,25-07-1989,02-04-1992,Socialist Group
124742,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
197651,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124973,01-07-2014,14-06-2015,Non-attached Members
124973,15-06-2015,01-07-2019,Europe of Nations and Freedom Group
124973,02-07-2019,,Identity and Democracy Group
37324,26-10-2006,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
37324,01-07-2014,30-11-2019,Group of the European People's Party (Christian Democrats)
1064,25-07-1989,20-04-1993,Socialist Group
1064,21-04-1993,18-07-1994,Group of the Party of European Socialists
2198,19-07-1994,04-07-1995,Forza Europa Group
2198,05-07-1995,18-02-1997,Group Union for Europe
2198,19-02-1997,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
197678,02-07-2019,09-10-2022,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
2097,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2097,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
2097,14-07-2009,30-06-2014,European Conservatives and Reformists Group
4395,20-07-1999,28-04-2008,Group of the European People's Party (Christian Democrats) and European Democrats
197819,02-07-2019,17-12-2020,Group of the European United Left
197819,18-12-2020,18-04-2023,The Left group in the European Parliament
197819,19-04-2023,,Non-attached Members
23699,23-04-2003,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
23699,01-07-2014,01-07-2019,Confederal Group of the European United Left
23699,02-07-2019,17-12-2020,Group of the European United Left
23699,18-12-2020,,The Left group in the European Parliament
28317,20-07-2004,13-07-2009,Socialist Group in the European Parliament
1729,24-07-1984,19-08-1988,Group of the European Right
125028,01-07-2014,14-06-2015,Non-attached Members
125028,15-06-2015,01-07-2019,Europe of Nations and Freedom Group
124871,01-07-2014,01-07-2019,European Conservatives and Reformists Group
4292,20-07-1999,02-12-2008,Group of the European People's Party (Christian Democrats) and European Democrats
124939,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
124939,16-10-2014,19-10-2014,Non-attached Members
124939,20-10-2014,19-11-2016,Europe of Freedom and Direct Democracy Group
124939,20-11-2016,12-12-2018,Non-attached Members
124939,13-12-2018,01-07-2019,Europe of Freedom and Direct Democracy Group
197453,02-07-2019,,Group of the Greens/European Free Alliance
204400,04-02-2020,,Renew Europe Group
238639,11-10-2022,,European Conservatives and Reformists Group
197462,02-07-2019,,Group of the Greens/European Free Alliance
2076,19-07-1994,19-07-1999,Non-attached
1872,05-09-1992,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
4358,20-07-1999,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
38603,06-06-2007,13-11-2007,"Identity, Tradition and Sovereignty Group"
38603,14-11-2007,13-07-2009,Non-attached Members
96790,14-07-2009,15-11-2015,European Conservatives and Reformists Group
1588,17-07-1979,24-07-1989,Communist and Allies Group
108570,01-12-2011,30-06-2014,Group of the Greens/European Free Alliance
1008,25-07-1989,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
28977,20-07-2004,13-07-2009,Confederal Group of the European United Left
239255,02-11-2022,06-12-2023,Identity and Democracy Group
239255,07-12-2023,16-01-2024,Non-attached Members
239255,17-01-2024,,Group of the European People's Party (Christian Democrats)
28272,20-07-2004,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
1638,24-07-1984,24-07-1989,Socialist Group
30190,01-07-2014,14-06-2015,Non-attached Members
30190,15-06-2015,20-07-2017,Europe of Nations and Freedom Group
2125,19-07-1994,04-07-1995,Group of the European Democratic Alliance
2125,05-07-1995,19-07-1999,Group Union for Europe
2125,20-07-1999,17-06-2002,Union for Europe of the Nations Group
2125,14-07-2009,30-06-2014,Group of the Alliance of Liberals and Democrats for Europe
197421,02-07-2019,,Group of the European People's Party (Christian Democrats)
96994,14-07-2009,30-06-2014,Europe of freedom and democracy Group
1879,18-05-1993,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
23748,28-04-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
197771,02-07-2019,,Group of the European People's Party (Christian Democrats)
1319,01-01-1986,20-04-1993,Socialist Group
1319,21-04-1993,19-07-1999,Group of the Party of European Socialists
197585,02-07-2019,,Renew Europe Group
38607,06-06-2007,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
124698,01-07-2014,05-11-2017,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
836,17-07-1979,23-07-1984,Liberal and Democratic Group
197777,02-07-2019,,Group of the European People's Party (Christian Democrats)
2079,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
28363,20-07-2004,28-04-2008,Group of the Alliance of Liberals and Democrats for Europe
861,17-07-1979,23-07-1984,European Democratic Group
4379,21-07-1999,19-07-2004,Non-attached
2080,19-07-1994,05-01-1995,Confederal Group of the European United Left
2080,06-01-1995,19-07-1999,Confederal Group of the European United Left/Nordic Green Left
1510,24-07-1984,12-12-1985,Liberal and Democratic Group
1510,13-12-1985,24-07-1989,Liberal and Democratic Reformist Group
2002,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2002,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
2002,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
2002,03-01-2017,01-07-2019,Group of the European People's Party (Christian Democrats)
270,17-07-1979,23-07-1984,Communist and Allies Group
124777,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
124777,16-10-2014,19-10-2014,Non-attached Members
124777,20-10-2014,01-07-2019,Europe of Freedom and Direct Democracy Group
124777,02-07-2019,,Non-attached Members
1255,17-07-1979,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1017,25-07-1989,18-07-1994,Group of the European Democratic Alliance
96741,14-07-2009,30-06-2014,Confederal Group of the European United Left
125033,01-07-2014,04-03-2015,Confederal Group of the European United Left
209091,05-11-2020,10-11-2020,Non-attached Members
209091,11-11-2020,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
28418,20-07-2004,13-07-2009,Group of the Greens/European Free Alliance
879,17-07-1979,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
124850,01-07-2014,,Group of the European People's Party (Christian Democrats)
196042,24-01-2019,01-07-2019,Group of the European People's Party (Christian Democrats)
97280,14-07-2009,30-06-2014,Europe of freedom and democracy Group
124886,01-07-2014,19-10-2014,Non-attached Members
124886,20-10-2014,01-07-2019,Europe of Freedom and Direct Democracy Group
2217,19-07-1994,10-11-1996,Europe of Nations Group (Coordination Group)
2217,11-11-1996,12-01-1997,Non-attached
2217,13-01-1997,19-07-1999,Group of Independents for a Europe of Nations
2217,20-07-1999,30-01-2001,Union for Europe of the Nations Group
2217,31-01-2001,19-07-2004,Non-attached
124801,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
4275,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
4275,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
1966,19-07-1994,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
28226,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28226,14-07-2009,,Group of the European People's Party (Christian Democrats)
1348,01-01-1986,20-04-1993,Socialist Group
1348,21-04-1993,19-07-1999,Group of the Party of European Socialists
24091,30-06-2003,19-07-2004,Non-attached
96947,16-06-2012,30-06-2014,Group of the European People's Party (Christian Democrats)
699,17-07-1979,23-07-1984,Socialist Group
197455,02-07-2019,,Group of the European People's Party (Christian Democrats)
2065,01-01-1995,08-10-1995,Group of the Party of European Socialists
96737,14-07-2009,30-06-2014,Group of the Greens/European Free Alliance
23774,23-04-2003,19-07-2004,Group of the Party of European Socialists
1212,01-09-1981,20-04-1993,Socialist Group
1212,21-04-1993,18-07-1994,Group of the Party of European Socialists
125047,01-07-2014,01-07-2019,Confederal Group of the European United Left
28215,20-07-2004,30-06-2014,Confederal Group of the European United Left
2321,18-09-1997,19-07-1999,Group of the Party of European Socialists
96809,14-07-2009,01-07-2019,European Conservatives and Reformists Group
96809,02-07-2019,03-09-2023,Group of the European People's Party (Christian Democrats)
197391,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
4420,20-07-1999,19-07-2004,Group for a Europe of Democracies and Diversities
96808,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
96808,21-05-2019,,Group of the European People's Party (Christian Democrats)
1968,19-07-1994,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
1968,05-02-2003,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
974,17-07-1979,23-07-1984,Group of European Progressive Democrats
974,24-07-1984,18-07-1994,Group of the European Democratic Alliance
28283,20-07-2004,15-06-2009,Group of the Alliance of Liberals and Democrats for Europe
1354,01-01-1986,05-07-1987,Non-attached
1354,06-07-1987,24-07-1989,European Democratic Group
1354,25-07-1989,10-10-1991,Group of the European People's Party (Christian-Democratic Group)
1424,24-07-1984,30-04-1992,European Democratic Group
1424,01-05-1992,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1341,01-01-1986,28-07-1990,Socialist Group
2033,19-07-1994,04-07-1995,Forza Europa Group
2033,05-07-1995,14-06-1998,Group Union for Europe
2033,15-06-1998,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2272,17-10-1995,19-07-2004,Group of the Party of European Socialists
114268,05-07-2012,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
114268,02-07-2019,,Renew Europe Group
197544,02-07-2019,,European Conservatives and Reformists Group
124824,01-07-2014,01-07-2019,European Conservatives and Reformists Group
2327,12-05-1998,19-07-2004,Group of the Party of European Socialists
2327,20-07-2004,13-07-2009,Socialist Group in the European Parliament
2327,14-07-2009,18-04-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124696,01-07-2014,31-10-2014,Group of the Alliance of Liberals and Democrats for Europe
124696,02-07-2019,,Renew Europe Group
97009,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197661,02-07-2019,22-12-2020,Renew Europe Group
190517,08-11-2017,01-07-2019,Confederal Group of the European United Left
190517,02-07-2019,17-12-2020,Group of the European United Left
190517,18-12-2020,,The Left group in the European Parliament
1932,19-07-1994,19-07-1999,The Green Group in the European Parliament
197414,02-07-2019,,Group of the European People's Party (Christian Democrats)
124929,01-07-2014,,Group of the European People's Party (Christian Democrats)
28165,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28165,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
190099,03-10-2017,31-01-2020,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197728,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
900,17-07-1979,23-07-1984,Communist and Allies Group
4338,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
4338,20-07-2004,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
4338,18-05-2017,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
124874,01-07-2014,01-07-2019,European Conservatives and Reformists Group
1497,24-07-1984,24-07-1989,Communist and Allies Group
1790,24-07-1984,24-07-1989,Socialist Group
125105,01-07-2014,01-07-2019,European Conservatives and Reformists Group
1285,25-07-1989,20-04-1993,Socialist Group
1285,21-04-1993,18-07-1994,Group of the Party of European Socialists
1031,25-07-1989,20-04-1993,Socialist Group
1031,21-04-1993,19-07-1999,Group of the Party of European Socialists
1247,24-07-1984,20-04-1993,Socialist Group
1247,21-04-1993,19-07-2004,Group of the Party of European Socialists
34004,26-09-2005,09-12-2007,Group of the European People's Party (Christian Democrats) and European Democrats
124805,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
96908,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
1720,17-07-1979,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
96673,14-07-2009,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197602,02-07-2019,31-01-2020,Group of the Greens/European Free Alliance
107041,01-04-2011,01-07-2019,Group of the European People's Party (Christian Democrats)
96914,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
1555,17-07-1979,24-07-1989,Communist and Allies Group
125997,15-07-2014,01-07-2019,Confederal Group of the European United Left
1109,25-07-1989,11-01-1993,Group for the European United Left
1109,12-01-1993,20-04-1993,Socialist Group
1109,21-04-1993,19-07-1999,Group of the Party of European Socialists
885,17-07-1979,16-06-1981,Socialist Group
1931,19-07-1994,19-07-1999,The Green Group in the European Parliament
24088,30-06-2003,19-07-2004,Non-attached
24088,20-07-2004,14-12-2005,Independence/Democracy Group
24088,15-12-2005,13-07-2009,Non-attached Members
96864,14-07-2009,11-01-2022,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1674,24-07-1984,30-01-1988,Communist and Allies Group
125029,01-07-2014,05-05-2015,Non-attached Members
23849,23-04-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
193273,03-07-2018,,Group of the Greens/European Free Alliance
1823,15-08-1988,24-07-1989,Socialist Group
36748,31-07-2006,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
124715,01-07-2014,,Group of the European People's Party (Christian Democrats)
39317,01-10-2007,13-07-2009,Socialist Group in the European Parliament
39317,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
5537,20-09-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
5537,07-04-2008,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
5537,13-01-2012,30-06-2014,Group of the European People's Party (Christian Democrats)
1012,24-07-1984,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
124825,01-07-2014,07-04-2016,European Conservatives and Reformists Group
124825,08-04-2016,23-10-2017,Europe of Freedom and Direct Democracy Group
1040,24-07-1984,04-11-1987,Rainbow Group
1040,25-07-1989,19-07-1999,The Green Group in the European Parliament
1040,20-07-1999,13-07-2009,Group of the Greens/European Free Alliance
28335,20-07-2004,29-06-2007,Socialist Group in the European Parliament
119439,01-07-2013,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
794,17-07-1979,09-07-1980,Group of European Progressive Democrats
23816,18-04-2003,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
23816,14-07-2009,04-03-2021,Group of the European People's Party (Christian Democrats)
23816,05-03-2021,,Non-attached Members
23736,28-04-2003,19-07-2004,Group of the Party of European Socialists
28160,20-07-2004,26-11-2007,Group of the Alliance of Liberals and Democrats for Europe
125099,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124753,01-07-2014,14-06-2015,Non-attached Members
124753,15-06-2015,01-07-2019,Europe of Nations and Freedom Group
197507,02-07-2019,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124853,01-07-2014,13-07-2018,Group of the European People's Party (Christian Democrats)
673,01-01-1981,18-10-1981,Non-attached
965,25-07-1989,05-12-1993,Liberal and Democratic Reformist Group
965,06-12-1993,18-07-1994,Non-attached
197703,02-07-2019,14-01-2020,Non-attached Members
197703,15-01-2020,31-01-2020,European Conservatives and Reformists Group
1520,17-07-1979,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
1519,01-01-1986,05-07-1987,Socialist Group
129256,01-11-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1131,25-07-1989,11-01-1993,Group for the European United Left
1131,12-01-1993,20-04-1993,Socialist Group
1131,21-04-1993,18-07-1994,Group of the Party of European Socialists
1527,14-09-1987,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
1381,24-07-1984,20-04-1993,Socialist Group
1381,21-04-1993,18-07-1994,Group of the Party of European Socialists
1128,17-07-1979,23-07-1984,Communist and Allies Group
1128,30-04-1986,24-07-1989,Communist and Allies Group
1128,25-07-1989,18-07-1994,Left Unity
125040,01-07-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
197408,02-07-2019,,Group of the European People's Party (Christian Democrats)
40818,30-04-2008,13-07-2009,Socialist Group in the European Parliament
96801,14-07-2009,04-07-2017,European Conservatives and Reformists Group
96801,04-07-2017,,European Conservatives and Reformists Group
4510,02-11-1981,09-11-1981,Socialist Group
4510,20-07-1999,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
28619,20-07-2004,04-03-2018,Group of the Greens/European Free Alliance
28619,02-07-2019,31-03-2022,Group of the Greens/European Free Alliance
28619,01-04-2022,,Non-attached Members
192465,04-04-2018,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
897,13-10-1980,23-07-1984,Group of European Progressive Democrats
2268,09-10-1995,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
2268,20-07-2004,26-09-2006,Confederal Group of the European United Left
1177,25-07-1989,18-07-1994,Group of the European Democratic Alliance
1923,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1923,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
197761,02-07-2019,29-12-2022,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1950,19-07-1994,19-07-1999,The Green Group in the European Parliament
97020,14-07-2009,30-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
654,26-07-1979,23-07-1984,Communist and Allies Group
4536,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
4536,14-07-2009,13-12-2011,European Conservatives and Reformists Group
4536,13-12-2011,30-06-2014,European Conservatives and Reformists Group
28308,20-07-2004,13-07-2009,Socialist Group in the European Parliament
28308,14-07-2009,19-06-2016,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1726,06-06-1988,01-10-1988,Group of the European Right
1620,17-07-1979,24-07-1989,Socialist Group
96681,14-07-2009,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
695,17-07-1979,16-06-1981,Socialist Group
1700,17-07-1979,12-12-1985,Liberal and Democratic Group
1700,13-12-1985,24-07-1989,Liberal and Democratic Reformist Group
93515,24-07-2008,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
4284,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
96893,14-07-2009,16-06-2010,Non-attached Members
893,16-04-1980,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
893,16-05-1988,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
2159,19-07-1994,28-10-1995,Group of the Party of European Socialists
689,17-07-1979,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
96886,14-07-2009,16-12-2012,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197764,02-07-2019,,Non-attached Members
4445,20-07-1999,19-07-2004,Group of the Party of European Socialists
4445,20-07-2004,13-07-2009,Socialist Group in the European Parliament
2218,19-07-1994,10-11-1996,Europe of Nations Group (Coordination Group)
2218,11-11-1996,12-01-1997,Non-attached
2218,13-01-1997,19-07-1999,Group of Independents for a Europe of Nations
188721,19-06-2017,01-07-2019,Confederal Group of the European United Left
133316,09-07-2015,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1148,25-07-1989,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1903,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
980,25-07-1989,20-04-1993,Socialist Group
980,21-04-1993,18-07-1994,Group of the Party of European Socialists
4404,20-07-1999,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
4404,20-07-2004,27-04-2006,Group of the Alliance of Liberals and Democrats for Europe
1254,24-07-1984,19-08-1993,Group of the European People's Party (Christian-Democratic Group)
23696,18-04-2003,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
197563,02-07-2019,,Renew Europe Group
95016,22-12-2008,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
125064,01-07-2014,,Group of the European People's Party (Christian Democrats)
1698,26-09-1983,12-12-1985,Liberal and Democratic Group
1698,13-12-1985,24-07-1989,Liberal and Democratic Reformist Group
72779,01-07-2014,,Group of the European People's Party (Christian Democrats)
124761,01-07-2014,14-06-2015,Non-attached Members
124761,15-06-2015,28-05-2018,Europe of Nations and Freedom Group
124761,29-05-2018,01-07-2019,Europe of Freedom and Direct Democracy Group
2266,09-10-1995,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
239973,22-11-2022,,Renew Europe Group
4450,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
94577,07-11-2008,13-07-2009,Socialist Group in the European Parliament
4544,20-07-1999,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
4544,20-07-2004,31-01-2012,Group of the Alliance of Liberals and Democrats for Europe
28432,20-07-2004,01-05-2005,Socialist Group in the European Parliament
1854,11-03-1991,20-04-1993,Socialist Group
1854,21-04-1993,19-07-2004,Group of the Party of European Socialists
1854,20-07-2004,13-07-2009,Socialist Group in the European Parliament
1854,14-07-2009,02-10-2022,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
34005,26-09-2005,09-12-2007,Group of the European People's Party (Christian Democrats) and European Democrats
96813,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
120478,05-09-2013,01-07-2019,Confederal Group of the European United Left
120478,02-07-2019,17-12-2020,Group of the European United Left
120478,18-12-2020,,The Left group in the European Parliament
197617,02-07-2019,16-11-2021,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197617,17-11-2021,12-10-2022,Renew Europe Group
28302,20-07-2004,26-06-2005,Independence/Democracy Group
4315,20-07-1999,11-04-2002,Group of the European People's Party (Christian Democrats) and European Democrats
1279,25-07-1989,20-04-1993,Socialist Group
1279,21-04-1993,10-02-1994,Group of the Party of European Socialists
197423,02-07-2019,,Group of the Greens/European Free Alliance
664,01-01-1981,18-10-1981,Non-attached
197649,02-07-2019,,Group of the European People's Party (Christian Democrats)
2008,19-07-1994,19-07-2004,Group of the Party of European Socialists
2020,19-07-1994,04-07-1995,Group of the European Democratic Alliance
2020,05-07-1995,19-07-1999,Group Union for Europe
2020,28-06-2002,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
204334,01-02-2020,22-02-2021,Identity and Democracy Group
204334,23-02-2021,,European Conservatives and Reformists Group
28183,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
986,25-07-1989,04-09-1992,Non-attached
96949,14-07-2009,08-06-2017,European Conservatives and Reformists Group
2227,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2227,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
23743,28-04-2003,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
96974,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
197594,02-07-2019,04-04-2023,Identity and Democracy Group
197594,05-04-2023,11-04-2023,Non-attached Members
1888,27-10-1993,18-07-1994,Left Unity
97125,14-07-2009,19-06-2014,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124840,01-07-2014,06-01-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
28384,20-07-2004,13-07-2008,Group of the Alliance of Liberals and Democrats for Europe
96851,14-07-2009,01-07-2019,Confederal Group of the European United Left
197747,02-07-2019,06-07-2019,European Conservatives and Reformists Group
197759,02-07-2019,31-01-2020,Non-attached Members
4403,20-07-1999,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
4493,20-07-1999,19-07-2004,Confederal Group of the European United Left/Nordic Green Left
28307,20-07-2004,13-07-2009,Socialist Group in the European Parliament
28307,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
97136,14-07-2009,01-07-2019,Group of the Greens/European Free Alliance
