id,type,activity_id,activity_start_date,decision_method,had_decision_outcome,had_voter_abstention,had_voter_against,had_voter_favor,meeting_activity_id
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-942389-RCV-1,Activity,MTG-PL-2024-04-11-VOT-ITM-942389-RCV-1,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-942389-RCV-2,Activity,MTG-PL-2024-04-11-VOT-ITM-942389-RCV-2,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-942394-RCV-2,Activity,MTG-PL-2024-04-11-VOT-ITM-942394-RCV-2,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-942397-RCV-1,Activity,MTG-PL-2024-04-11-VOT-ITM-942397-RCV-1,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-942398-RCV-1,Activity,MTG-PL-2024-04-11-VOT-ITM-942398-RCV-1,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-942400-RCV-1,Activity,MTG-PL-2024-04-11-VOT-ITM-942400-RCV-1,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-942507-RCV-2,Activity,MTG-PL-2024-04-11-VOT-ITM-942507-RCV-2,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-942509-RCV-4,Activity,MTG-PL-2024-04-11-VOT-ITM-942509-RCV-4,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-943745-RCV-2,Activity,MTG-PL-2024-04-11-VOT-ITM-943745-RCV-2,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-944514-RCV-2,Activity,MTG-PL-2024-04-11-VOT-ITM-944514-RCV-2,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-944674-RCV-2,Activity,MTG-PL-2024-04-11-VOT-ITM-944674-RCV-2,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-944715-RCV-2,Activity,MTG-PL-2024-04-11-VOT-ITM-944715-RCV-2,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-945270-RCV-1,Activity,MTG-PL-2024-04-11-VOT-ITM-945270-RCV-1,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-945276-RCV-1,Activity,MTG-PL-2024-04-11-VOT-ITM-945276-RCV-1,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-11-VOT-ITM-945276-RCV-2,Activity,MTG-PL-2024-04-11-VOT-ITM-945276-RCV-2,,,,,,,MTG-PL-2024-04-11
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000005,Activity,MTG-PL-2024-04-22-VOT-ITM-000005,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000004,Activity,MTG-PL-2024-04-22-VOT-ITM-000004,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000011,Activity,MTG-PL-2024-04-22-VOT-ITM-000011,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000010,Activity,MTG-PL-2024-04-22-VOT-ITM-000010,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000001,Activity,MTG-PL-2024-04-22-VOT-ITM-000001,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000006,Activity,MTG-PL-2024-04-22-VOT-ITM-000006,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000009,Activity,MTG-PL-2024-04-22-VOT-ITM-000009,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000008,Activity,MTG-PL-2024-04-22-VOT-ITM-000008,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000003,Activity,MTG-PL-2024-04-22-VOT-ITM-000003,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000002,Activity,MTG-PL-2024-04-22-VOT-ITM-000002,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-22-VOT-ITM-000007,Activity,MTG-PL-2024-04-22-VOT-ITM-000007,,,,,,,MTG-PL-2024-04-22
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945845,Activity,MTG-PL-2024-04-23-VOT-ITM-945845,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945999,Activity,MTG-PL-2024-04-23-VOT-ITM-945999,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946083,Activity,MTG-PL-2024-04-23-VOT-ITM-946083,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946003,Activity,MTG-PL-2024-04-23-VOT-ITM-946003,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945986,Activity,MTG-PL-2024-04-23-VOT-ITM-945986,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946078,Activity,MTG-PL-2024-04-23-VOT-ITM-946078,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946118,Activity,MTG-PL-2024-04-23-VOT-ITM-946118,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945848,Activity,MTG-PL-2024-04-23-VOT-ITM-945848,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946108,Activity,MTG-PL-2024-04-23-VOT-ITM-946108,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946063,Activity,MTG-PL-2024-04-23-VOT-ITM-946063,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946065,Activity,MTG-PL-2024-04-23-VOT-ITM-946065,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946079,Activity,MTG-PL-2024-04-23-VOT-ITM-946079,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945958,Activity,MTG-PL-2024-04-23-VOT-ITM-945958,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946144,Activity,MTG-PL-2024-04-23-VOT-ITM-946144,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946120,Activity,MTG-PL-2024-04-23-VOT-ITM-946120,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945970,Activity,MTG-PL-2024-04-23-VOT-ITM-945970,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946082,Activity,MTG-PL-2024-04-23-VOT-ITM-946082,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946145,Activity,MTG-PL-2024-04-23-VOT-ITM-946145,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946114,Activity,MTG-PL-2024-04-23-VOT-ITM-946114,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-944778,Activity,MTG-PL-2024-04-23-VOT-ITM-944778,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945852,Activity,MTG-PL-2024-04-23-VOT-ITM-945852,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945983,Activity,MTG-PL-2024-04-23-VOT-ITM-945983,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945953,Activity,MTG-PL-2024-04-23-VOT-ITM-945953,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946212,Activity,MTG-PL-2024-04-23-VOT-ITM-946212,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946106,Activity,MTG-PL-2024-04-23-VOT-ITM-946106,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945980,Activity,MTG-PL-2024-04-23-VOT-ITM-945980,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945926,Activity,MTG-PL-2024-04-23-VOT-ITM-945926,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946116,Activity,MTG-PL-2024-04-23-VOT-ITM-946116,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946085,Activity,MTG-PL-2024-04-23-VOT-ITM-946085,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946503,Activity,MTG-PL-2024-04-23-VOT-ITM-946503,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946003-SEPARATE-1,Activity,MTG-PL-2024-04-23-VOT-ITM-946003-SEPARATE-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946003-SPLIT-1,Activity,MTG-PL-2024-04-23-VOT-ITM-946003-SPLIT-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946003-RCV-3,Activity,MTG-PL-2024-04-23-VOT-ITM-946003-RCV-3,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946003-RCV-1,Activity,MTG-PL-2024-04-23-VOT-ITM-946003-RCV-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946003-SPLIT-3,Activity,MTG-PL-2024-04-23-VOT-ITM-946003-SPLIT-3,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946003-SPLIT-2,Activity,MTG-PL-2024-04-23-VOT-ITM-946003-SPLIT-2,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945999-RCV-1,Activity,MTG-PL-2024-04-23-VOT-ITM-945999-RCV-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945986-SEPARATE-1,Activity,MTG-PL-2024-04-23-VOT-ITM-945986-SEPARATE-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945986-RCV-2,Activity,MTG-PL-2024-04-23-VOT-ITM-945986-RCV-2,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945986-SPLIT-1,Activity,MTG-PL-2024-04-23-VOT-ITM-945986-SPLIT-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945986-RCV-3,Activity,MTG-PL-2024-04-23-VOT-ITM-945986-RCV-3,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945986-RCV-1,Activity,MTG-PL-2024-04-23-VOT-ITM-945986-RCV-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-944778-SPLIT-1,Activity,MTG-PL-2024-04-23-VOT-ITM-944778-SPLIT-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-944778-SPLIT-4,Activity,MTG-PL-2024-04-23-VOT-ITM-944778-SPLIT-4,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-944778-SPLIT-2,Activity,MTG-PL-2024-04-23-VOT-ITM-944778-SPLIT-2,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-944778-SPLIT-3,Activity,MTG-PL-2024-04-23-VOT-ITM-944778-SPLIT-3,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946503-RCV-2,Activity,MTG-PL-2024-04-23-VOT-ITM-946503-RCV-2,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946503-RCV-3,Activity,MTG-PL-2024-04-23-VOT-ITM-946503-RCV-3,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946503-SPLIT-1,Activity,MTG-PL-2024-04-23-VOT-ITM-946503-SPLIT-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-944778-RCV-1,Activity,MTG-PL-2024-04-23-VOT-ITM-944778-RCV-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-944778-SEPARATE-1,Activity,MTG-PL-2024-04-23-VOT-ITM-944778-SEPARATE-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-945986-RCV-4,Activity,MTG-PL-2024-04-23-VOT-ITM-945986-RCV-4,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946003-RCV-2,Activity,MTG-PL-2024-04-23-VOT-ITM-946003-RCV-2,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946114-RCV-1,Activity,MTG-PL-2024-04-23-VOT-ITM-946114-RCV-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-23-VOT-ITM-946503-RCV-1,Activity,MTG-PL-2024-04-23-VOT-ITM-946503-RCV-1,,,,,,,MTG-PL-2024-04-23
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946076,Activity,MTG-PL-2024-04-24-VOT-ITM-946076,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945974,Activity,MTG-PL-2024-04-24-VOT-ITM-945974,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945994,Activity,MTG-PL-2024-04-24-VOT-ITM-945994,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945922,Activity,MTG-PL-2024-04-24-VOT-ITM-945922,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945988,Activity,MTG-PL-2024-04-24-VOT-ITM-945988,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946130,Activity,MTG-PL-2024-04-24-VOT-ITM-946130,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946086,Activity,MTG-PL-2024-04-24-VOT-ITM-946086,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946115,Activity,MTG-PL-2024-04-24-VOT-ITM-946115,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945991,Activity,MTG-PL-2024-04-24-VOT-ITM-945991,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945955,Activity,MTG-PL-2024-04-24-VOT-ITM-945955,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946104,Activity,MTG-PL-2024-04-24-VOT-ITM-946104,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945969,Activity,MTG-PL-2024-04-24-VOT-ITM-945969,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945981,Activity,MTG-PL-2024-04-24-VOT-ITM-945981,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946081,Activity,MTG-PL-2024-04-24-VOT-ITM-946081,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102,Activity,MTG-PL-2024-04-24-VOT-ITM-946102,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946012,Activity,MTG-PL-2024-04-24-VOT-ITM-946012,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945944,Activity,MTG-PL-2024-04-24-VOT-ITM-945944,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946098,Activity,MTG-PL-2024-04-24-VOT-ITM-946098,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946228,Activity,MTG-PL-2024-04-24-VOT-ITM-946228,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946131,Activity,MTG-PL-2024-04-24-VOT-ITM-946131,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945993,Activity,MTG-PL-2024-04-24-VOT-ITM-945993,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945977,Activity,MTG-PL-2024-04-24-VOT-ITM-945977,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946073,Activity,MTG-PL-2024-04-24-VOT-ITM-946073,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945975,Activity,MTG-PL-2024-04-24-VOT-ITM-945975,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946148,Activity,MTG-PL-2024-04-24-VOT-ITM-946148,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945923,Activity,MTG-PL-2024-04-24-VOT-ITM-945923,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946006,Activity,MTG-PL-2024-04-24-VOT-ITM-946006,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945989,Activity,MTG-PL-2024-04-24-VOT-ITM-945989,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945972,Activity,MTG-PL-2024-04-24-VOT-ITM-945972,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946111,Activity,MTG-PL-2024-04-24-VOT-ITM-946111,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946068,Activity,MTG-PL-2024-04-24-VOT-ITM-946068,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945984,Activity,MTG-PL-2024-04-24-VOT-ITM-945984,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945992,Activity,MTG-PL-2024-04-24-VOT-ITM-945992,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946105,Activity,MTG-PL-2024-04-24-VOT-ITM-946105,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946001,Activity,MTG-PL-2024-04-24-VOT-ITM-946001,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945982,Activity,MTG-PL-2024-04-24-VOT-ITM-945982,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946247,Activity,MTG-PL-2024-04-24-VOT-ITM-946247,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945856,Activity,MTG-PL-2024-04-24-VOT-ITM-945856,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945854,Activity,MTG-PL-2024-04-24-VOT-ITM-945854,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945961,Activity,MTG-PL-2024-04-24-VOT-ITM-945961,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946505,Activity,MTG-PL-2024-04-24-VOT-ITM-946505,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946140,Activity,MTG-PL-2024-04-24-VOT-ITM-946140,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946129,Activity,MTG-PL-2024-04-24-VOT-ITM-946129,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945959,Activity,MTG-PL-2024-04-24-VOT-ITM-945959,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946126,Activity,MTG-PL-2024-04-24-VOT-ITM-946126,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945973,Activity,MTG-PL-2024-04-24-VOT-ITM-945973,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946112,Activity,MTG-PL-2024-04-24-VOT-ITM-946112,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-945921,Activity,MTG-PL-2024-04-24-VOT-ITM-945921,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946060,Activity,MTG-PL-2024-04-24-VOT-ITM-946060,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946506,Activity,MTG-PL-2024-04-24-VOT-ITM-946506,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946101,Activity,MTG-PL-2024-04-24-VOT-ITM-946101,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946248,Activity,MTG-PL-2024-04-24-VOT-ITM-946248,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946138,Activity,MTG-PL-2024-04-24-VOT-ITM-946138,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946237,Activity,MTG-PL-2024-04-24-VOT-ITM-946237,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946104-RCV-2,Activity,MTG-PL-2024-04-24-VOT-ITM-946104-RCV-2,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946140-RCV-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946140-RCV-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946129-RCV-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946129-RCV-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102-SEPARATE-2,Activity,MTG-PL-2024-04-24-VOT-ITM-946102-SEPARATE-2,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102-SPLIT-5,Activity,MTG-PL-2024-04-24-VOT-ITM-946102-SPLIT-5,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102-SEPARATE-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946102-SEPARATE-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102-RCV-2,Activity,MTG-PL-2024-04-24-VOT-ITM-946102-RCV-2,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102-SPLIT-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946102-SPLIT-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102-RCV-3,Activity,MTG-PL-2024-04-24-VOT-ITM-946102-RCV-3,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102-SPLIT-2,Activity,MTG-PL-2024-04-24-VOT-ITM-946102-SPLIT-2,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102-SPLIT-3,Activity,MTG-PL-2024-04-24-VOT-ITM-946102-SPLIT-3,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102-RCV-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946102-RCV-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946102-SPLIT-4,Activity,MTG-PL-2024-04-24-VOT-ITM-946102-SPLIT-4,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946012-SPLIT-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946012-SPLIT-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946131-RCV-2,Activity,MTG-PL-2024-04-24-VOT-ITM-946131-RCV-2,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946131-RCV-4,Activity,MTG-PL-2024-04-24-VOT-ITM-946131-RCV-4,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946131-SPLIT-2,Activity,MTG-PL-2024-04-24-VOT-ITM-946131-SPLIT-2,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946131-RCV-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946131-RCV-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946131-SPLIT-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946131-SPLIT-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946131-RCV-3,Activity,MTG-PL-2024-04-24-VOT-ITM-946131-RCV-3,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946506-SEPARATE-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946506-SEPARATE-1,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946505-RCV-3,Activity,MTG-PL-2024-04-24-VOT-ITM-946505-RCV-3,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946505-RCV-2,Activity,MTG-PL-2024-04-24-VOT-ITM-946505-RCV-2,,,,,,,MTG-PL-2024-04-24
eli/dl/event/MTG-PL-2024-04-24-VOT-ITM-946505-RCV-1,Activity,MTG-PL-2024-04-24-VOT-ITM-946505-RCV-1,,,,,,,MTG-PL-2024-04-24
